filename,set,width,height,bands,crs,dtype,nodata,percent_nodata,sample_min,sample_max,sample_mean,thumb,status,filesize_mb,has_pair,sample_std,percent_zero,cloud_score
development-set/GC01PS03D0079.jpg,development-set,4659,1652,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,106.47892761230469;93.14710235595703;98.0998764038086;109.187255859375,data/thumbs/development-set_GC01PS03D0079.jpg.jpg,ok,3.887,True,56.52299880981445;54.42499923706055;55.939998626708984;50.53200149536133,1.332;1.355;1.285;1.684,6.464
development-set/GC01PS03D0079.tif,development-set,4659,1652,4,,uint16,0.0,6.467,0.0;0.0;0.0;0.0,12793.0;8946.0;6969.0;4877.0,933.7068481445312;896.7478637695312;729.1183471679688;1745.414794921875,data/thumbs/development-set_GC01PS03D0079.tif.jpg,ok,58.731,True,352.0409851074219;298.37799072265625;260.0360107421875;607.1409912109375,6.08;6.08;6.08;6.08,6.264
development-set/GC01PS03D0081.jpg,development-set,4659,1652,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,128.5801239013672;113.74657440185547;110.89972686767578;111.14122009277344,data/thumbs/development-set_GC01PS03D0081.jpg.jpg,ok,4.7,True,54.0;51.42900085449219;52.32699966430664;52.89099884033203,1.367;1.342;1.265;1.418,4.852
development-set/GC01PS03D0081.tif,development-set,4659,1652,4,,uint16,0.0,4.852,0.0;0.0;0.0;0.0,11604.0;9611.0;6579.0;24251.0,913.49560546875;864.0657348632812;711.2174072265625;1684.9248046875,data/thumbs/development-set_GC01PS03D0081.tif.jpg,ok,58.731,True,373.6159973144531;302.6449890136719;247.88699340820312;601.3870239257812,4.469;4.469;4.469;4.469,4.37
development-set/GC01PS03D0089.jpg,development-set,1419,1022,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,95.00952911376953;85.28610229492188;101.90335845947266;64.5045166015625,data/thumbs/development-set_GC01PS03D0089.jpg.jpg,ok,0.712,True,55.43000030517578;51.176998138427734;53.034000396728516;49.757999420166016,1.401;1.353;1.319;1.507,4.159
development-set/GC01PS03D0089.tif,development-set,1419,1022,4,,uint16,0.0,4.249,0.0;0.0;0.0;0.0,4771.0;4160.0;3423.0;5910.0,1678.37890625;1518.1165771484375;1040.4150390625;3439.68115234375,data/thumbs/development-set_GC01PS03D0089.tif.jpg,ok,11.07,True,578.6699829101562;459.0539855957031;367.5;879.2100219726562,3.865;3.865;3.865;3.865,6.062
development-set/GC01PS03D0090.jpg,development-set,1773,1783,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,87.82286071777344;79.10018920898438;79.63777160644531;47.42007064819336,data/thumbs/development-set_GC01PS03D0090.jpg.jpg,ok,1.374,True,50.98699951171875;46.18899917602539;46.191001892089844;43.1150016784668,1.505;1.596;1.571;1.383,3.352
development-set/GC01PS03D0090.tif,development-set,1773,1783,4,,uint16,0.0,3.351,0.0;0.0;0.0;0.0,3596.0;3351.0;2779.0;4960.0,1586.62841796875;1354.97705078125;882.32470703125;2927.248779296875,data/thumbs/development-set_GC01PS03D0090.tif.jpg,ok,24.129,True,474.1300048828125;351.62701416015625;236.45700073242188;581.9240112304688,2.985;2.985;2.985;2.985,7.082
development-set/GC01PS03D0091.jpg,development-set,1773,1783,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,64.15886688232422;63.069034576416016;71.42976379394531;37.85272216796875,data/thumbs/development-set_GC01PS03D0091.jpg.jpg,ok,1.278,True,45.854000091552734;43.823001861572266;44.3489990234375;43.915000915527344,1.588;1.581;1.562;1.388,3.353
development-set/GC01PS03D0091.tif,development-set,1773,1783,4,,uint16,0.0,3.351,0.0;0.0;0.0;0.0,3481.0;3129.0;2606.0;5043.0,2111.781005859375;1712.9151611328125;1085.3466796875;3340.986328125,data/thumbs/development-set_GC01PS03D0091.tif.jpg,ok,24.129,True,489.1130065917969;376.8710021972656;256.85198974609375;643.197998046875,2.985;2.985;2.985;2.985,12.721
development-set/GC01PS03D0093.jpg,development-set,1721,1739,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,149.0345458984375;118.971435546875;126.1122055053711;91.341552734375,data/thumbs/development-set_GC01PS03D0093.jpg.jpg,ok,1.264,True,60.237998962402344;50.444000244140625;52.85599899291992;57.018001556396484,1.396;1.418;1.364;1.518,3.553
development-set/GC01PS03D0093.tif,development-set,1721,1739,4,,uint16,0.0,3.553,0.0;0.0;0.0;0.0,3996.0;3757.0;3070.0;5270.0,802.4935302734375;803.0933227539062;499.9002990722656;2826.530517578125,data/thumbs/development-set_GC01PS03D0093.tif.jpg,ok,22.844,True,456.5950012207031;299.6440124511719;209.76800537109375;967.1060180664062,3.18;3.18;3.18;3.18,4.571
development-set/GC01PS03D0094.jpg,development-set,1721,1739,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,63.618309020996094;56.53193283081055;56.53559494018555;53.974609375,data/thumbs/development-set_GC01PS03D0094.jpg.jpg,ok,1.043,True,49.78099822998047;46.37099838256836;46.05099868774414;43.40299987792969,1.581;1.589;1.6;1.546,3.553
development-set/GC01PS03D0094.tif,development-set,1721,1739,4,,uint16,0.0,3.553,0.0;0.0;0.0;0.0,3848.0;3533.0;2749.0;5382.0,2078.047119140625;1783.437255859375;1273.973876953125;3386.800537109375,data/thumbs/development-set_GC01PS03D0094.tif.jpg,ok,22.844,True,523.4180297851562;401.7749938964844;285.4490051269531;704.0960083007812,3.18;3.18;3.18;3.18,19.712
development-set/GC01PS03D0095.jpg,development-set,1721,1739,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,107.26799774169922;86.20934295654297;84.50991821289062;75.61727142333984,data/thumbs/development-set_GC01PS03D0095.jpg.jpg,ok,1.171,True,47.691001892089844;42.57099914550781;42.986000061035156;48.731998443603516,1.489;1.517;1.473;1.537,3.553
development-set/GC01PS03D0095.tif,development-set,1721,1739,4,,uint16,0.0,3.553,0.0;0.0;0.0;0.0,3644.0;3191.0;2507.0;4381.0,1112.139404296875;1058.113037109375;745.7733154296875;2453.2587890625,data/thumbs/development-set_GC01PS03D0095.tif.jpg,ok,22.844,True,356.7449951171875;262.4930114746094;184.9949951171875;649.4920043945312,3.18;3.18;3.18;3.18,5.165
development-set/GC01PS03D0097.jpg,development-set,1690,1726,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,145.85894775390625;121.3604736328125;131.3943328857422;95.35289001464844,data/thumbs/development-set_GC01PS03D0097.jpg.jpg,ok,1.182,True,55.3390007019043;47.763999938964844;50.05699920654297;58.41400146484375,1.542;1.57;1.48;1.568,3.581
development-set/GC01PS03D0097.tif,development-set,1690,1726,4,,uint16,0.0,3.586,0.0;0.0;0.0;0.0,2803.0;2641.0;2207.0;5356.0,684.8353881835938;775.431396484375;448.7202453613281;2504.651123046875,data/thumbs/development-set_GC01PS03D0097.tif.jpg,ok,22.265,True,351.25299072265625;279.2309875488281;183.88999938964844;900.530029296875,3.197;3.197;3.197;3.197,3.963
development-set/GC01PS03D0102.jpg,development-set,2059,1965,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,125.65181732177734;138.9943084716797;134.33485412597656;128.82521057128906,data/thumbs/development-set_GC01PS03D0102.jpg.jpg,ok,2.769,True,60.138999938964844;59.98099899291992;60.67499923706055;50.887001037597656,1.209;1.186;1.2;1.523,6.102
development-set/GC01PS03D0102.tif,development-set,2059,1965,4,,uint16,0.0,1.341,0.0;0.0;0.0;0.0,4586.0;4325.0;3894.0;6021.0,1908.1258544921875;1693.085205078125;1302.8013916015625;3079.246826171875,data/thumbs/development-set_GC01PS03D0102.tif.jpg,ok,30.879,True,398.1700134277344;321.3179931640625;292.2770080566406;450.2040100097656,0.971;0.971;0.971;0.971,4.016
development-set/GC01PS03D0103.jpg,development-set,1669,882,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,55.85086441040039;52.73869323730469;63.02125549316406;52.44563293457031,data/thumbs/development-set_GC01PS03D0103.jpg.jpg,ok,0.621,True,42.70899963378906;41.6510009765625;42.604000091552734;40.111000061035156,1.441;1.365;1.334;1.569,3.018
development-set/GC01PS03D0103.tif,development-set,1669,882,4,,uint16,0.0,3.016,0.0;0.0;0.0;0.0,6678.0;5543.0;5240.0;5194.0,2015.1708984375;1721.0458984375;1268.089111328125;3124.999755859375,data/thumbs/development-set_GC01PS03D0103.tif.jpg,ok,11.236,True,415.67401123046875;341.2860107421875;275.0530090332031;592.0549926757812,2.641;2.641;2.641;2.641,13.647
development-set/GC01PS03D0105.jpg,development-set,2053,1374,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,142.1637420654297;141.99349975585938;139.1136016845703;145.2889404296875,data/thumbs/development-set_GC01PS03D0105.jpg.jpg,ok,1.974,True,60.09199905395508;61.74399948120117;61.7130012512207;57.323001861572266,1.316;1.336;1.319;1.502,5.692
development-set/GC01PS03D0105.tif,development-set,2053,1374,4,,uint16,0.0,1.356,0.0;0.0;0.0;0.0,2943.0;2642.0;2298.0;4454.0,1019.0712890625;1038.3922119140625;968.8453369140625;1872.75390625,data/thumbs/development-set_GC01PS03D0105.tif.jpg,ok,21.529,True,192.83799743652344;168.54299926757812;147.13999938964844;578.4879760742188,1.052;1.052;1.052;1.052,3.65
development-set/GC01PS03D0106.jpg,development-set,2053,1374,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,146.1573486328125;141.62777709960938;145.8997344970703;136.4700927734375,data/thumbs/development-set_GC01PS03D0106.jpg.jpg,ok,1.843,True,61.92399978637695;57.54600143432617;61.14899826049805;64.30999755859375,1.276;1.235;1.293;1.428,6.998
development-set/GC01PS03D0106.tif,development-set,2053,1374,4,,uint16,0.0,1.356,0.0;0.0;0.0;0.0,5328.0;4437.0;3005.0;8082.0,1087.118408203125;1166.637939453125;943.1759643554688;2454.544677734375,data/thumbs/development-set_GC01PS03D0106.tif.jpg,ok,21.529,True,234.03199768066406;186.53900146484375;158.52699279785156;735.6710205078125,1.052;1.052;1.052;1.052,3.127
development-set/GC01PS03D0107.jpg,development-set,2053,1374,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,148.1598358154297;139.4450225830078;141.72715759277344;138.82711791992188,data/thumbs/development-set_GC01PS03D0107.jpg.jpg,ok,1.979,True,57.189998626708984;65.04399871826172;62.65800094604492;59.98699951171875,1.341;1.304;1.299;1.501,5.788
development-set/GC01PS03D0107.tif,development-set,2053,1374,4,,uint16,0.0,1.356,0.0;0.0;0.0;0.0,3959.0;3440.0;3072.0;4739.0,864.6561889648438;933.981689453125;823.6629638671875;1623.3953857421875,data/thumbs/development-set_GC01PS03D0107.tif.jpg,ok,21.529,True,192.6179962158203;179.0850067138672;145.10800170898438;597.3330078125,1.052;1.052;1.052;1.052,2.629
development-set/GC01PS03D0108.jpg,development-set,2075,1422,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,152.65159606933594;151.42739868164062;146.30580139160156;142.128173828125,data/thumbs/development-set_GC01PS03D0108.jpg.jpg,ok,2.036,True,56.270999908447266;54.25199890136719;53.632999420166016;49.856998443603516,1.281;1.286;1.266;1.553,5.077
development-set/GC01PS03D0108.tif,development-set,2075,1422,4,,uint16,0.0,1.375,0.0;0.0;0.0;0.0,3540.0;2899.0;2315.0;4612.0,1025.74951171875;1075.453369140625;1012.3536987304688;1673.0650634765625,data/thumbs/development-set_GC01PS03D0108.tif.jpg,ok,22.52,True,201.3159942626953;164.0050048828125;148.22500610351562;448.92401123046875,1.086;1.086;1.086;1.086,2.874
development-set/GC01PS03D0110.jpg,development-set,2075,1422,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,156.82615661621094;151.0596466064453;158.49252319335938;134.45774841308594,data/thumbs/development-set_GC01PS03D0110.jpg.jpg,ok,1.966,True,58.17499923706055;54.32500076293945;55.21200180053711;48.987998962402344,1.387;1.367;1.335;1.609,7.536
development-set/GC01PS03D0110.tif,development-set,2075,1422,4,,uint16,0.0,1.375,0.0;0.0;0.0;0.0,4840.0;3821.0;5335.0;6167.0,1008.5252075195312;1062.2464599609375;1025.3848876953125;1649.0030517578125,data/thumbs/development-set_GC01PS03D0110.tif.jpg,ok,22.52,True,212.6280059814453;165.02499389648438;150.9759979248047;457.4429931640625,1.086;1.086;1.086;1.086,2.937
development-set/GC01PS03D0114.jpg,development-set,1656,1787,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,156.8450469970703;167.29173278808594;159.39930725097656;101.16324615478516,data/thumbs/development-set_GC01PS03D0114.jpg.jpg,ok,1.52,True,66.30899810791016;64.9800033569336;63.33300018310547;65.9729995727539,1.567;1.458;1.54;1.462,8.476
development-set/GC01PS03D0114.tif,development-set,1656,1787,4,,uint16,0.0,1.529,0.0;0.0;0.0;0.0,3002.0;2699.0;2478.0;4691.0,658.4600830078125;748.6482543945312;583.9083862304688;1980.0792236328125,data/thumbs/development-set_GC01PS03D0114.tif.jpg,ok,22.588,True,181.6959991455078;174.55099487304688;150.7949981689453;655.9119873046875,1.189;1.189;1.189;1.189,7.079
development-set/GC01PS03D0120.jpg,development-set,1896,1481,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,168.74395751953125;185.33580017089844;190.6165313720703;102.80593872070312,data/thumbs/development-set_GC01PS03D0120.jpg.jpg,ok,1.372,True,48.94200134277344;45.67399978637695;45.840999603271484;49.82400131225586,1.641;1.648;1.649;1.519,9.395
development-set/GC01PS03D0120.tif,development-set,1896,1481,4,,uint16,0.0,1.573,0.0;0.0;0.0;0.0,3714.0;3247.0;2852.0;4850.0,902.0978393554688;770.7946166992188;568.511474609375;1881.65966796875,data/thumbs/development-set_GC01PS03D0120.tif.jpg,ok,21.432,True,324.9119873046875;242.6739959716797;192.98699951171875;494.6820068359375,1.279;1.279;1.279;1.279,2.764
development-set/GC01PS03D0121.jpg,development-set,1896,1481,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,139.31304931640625;159.33583068847656;166.09683227539062;93.76197814941406,data/thumbs/development-set_GC01PS03D0121.jpg.jpg,ok,1.481,True,51.04600143432617;47.375999450683594;49.244998931884766;48.75600051879883,1.641;1.637;1.625;1.457,5.333
development-set/GC01PS03D0121.tif,development-set,1896,1481,4,,uint16,0.0,1.573,0.0;0.0;0.0;0.0,4505.0;3728.0;3201.0;5010.0,1160.310302734375;826.2012939453125;570.5164794921875;2101.265869140625,data/thumbs/development-set_GC01PS03D0121.tif.jpg,ok,21.432,True,323.9179992675781;216.55999755859375;168.83799743652344;450.2179870605469,1.279;1.279;1.279;1.279,2.98
development-set/GC01PS03D0123.jpg,development-set,2338,1334,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,155.27499389648438;147.16127014160156;153.71420288085938;73.88783264160156,data/thumbs/development-set_GC01PS03D0123.jpg.jpg,ok,1.139,True,45.393001556396484;42.236000061035156;43.65999984741211;42.09600067138672,1.602;1.638;1.617;1.476,2.474
development-set/GC01PS03D0123.tif,development-set,2338,1334,4,,uint16,0.0,2.475,0.0;0.0;0.0;0.0,3579.0;3218.0;2724.0;3981.0,825.84228515625;766.56982421875;566.3641967773438;1846.9764404296875,data/thumbs/development-set_GC01PS03D0123.tif.jpg,ok,23.803,True,390.1310119628906;317.5780029296875;261.4949951171875;416.5539855957031,2.101;2.101;2.101;2.101,3.712
development-set/GC01PS03D0124.jpg,development-set,2338,1334,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,103.15509796142578;100.58995819091797;104.14726257324219;61.753318786621094,data/thumbs/development-set_GC01PS03D0124.jpg.jpg,ok,1.052,True,38.86800003051758;36.39400100708008;36.691001892089844;37.84199905395508,1.626;1.638;1.662;1.481,2.474
development-set/GC01PS03D0124.tif,development-set,2338,1334,4,,uint16,0.0,2.475,0.0;0.0;0.0;0.0,4312.0;3818.0;3295.0;5086.0,1340.969970703125;1126.567138671875;891.8762817382812;2339.13916015625,data/thumbs/development-set_GC01PS03D0124.tif.jpg,ok,23.803,True,354.01300048828125;277.4309997558594;229.11300659179688;440.6520080566406,2.101;2.101;2.101;2.101,4.884
development-set/GC01PS03D0125.jpg,development-set,2338,1334,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,155.2424774169922;148.1122283935547;157.04286193847656;77.0462646484375,data/thumbs/development-set_GC01PS03D0125.jpg.jpg,ok,1.508,True,49.770999908447266;44.40399932861328;46.00899887084961;43.18000030517578,1.518;1.516;1.522;1.423,2.529
development-set/GC01PS03D0125.tif,development-set,2338,1334,4,,uint16,0.0,2.53,0.0;0.0;0.0;0.0,3939.0;3709.0;3491.0;4785.0,788.2666015625;707.3860473632812;504.6343994140625;1987.1630859375,data/thumbs/development-set_GC01PS03D0125.tif.jpg,ok,23.803,True,404.9389953613281;309.9540100097656;255.21099853515625;463.20098876953125,2.155;2.155;2.155;2.155,3.936
development-set/GC01PS03D0126.jpg,development-set,2146,1472,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,182.53895568847656;196.66064453125;201.28550720214844;93.43035888671875,data/thumbs/development-set_GC01PS03D0126.jpg.jpg,ok,1.554,True,46.45000076293945;43.26300048828125;43.67100143432617;47.125,1.662;1.677;1.667;1.457,16.282
development-set/GC01PS03D0126.tif,development-set,2146,1472,4,,uint16,0.0,0.939,0.0;0.0;0.0;0.0,3865.0;3558.0;3228.0;4543.0,1114.0501708984375;1008.7018432617188;798.3367919921875;2244.73974609375,data/thumbs/development-set_GC01PS03D0126.tif.jpg,ok,24.109,True,320.62799072265625;262.8370056152344;233.54600524902344;370.0710144042969,0.695;0.695;0.695;0.695,2.386
development-set/GC01PS03D0127.jpg,development-set,2146,1472,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,217.21908569335938;209.2230987548828;223.46817016601562;87.68023681640625,data/thumbs/development-set_GC01PS03D0127.jpg.jpg,ok,1.399,True,47.17599868774414;43.62900161743164;45.56800079345703;54.51900100708008,1.651;1.639;1.628;1.397,41.569
development-set/GC01PS03D0127.tif,development-set,2146,1472,4,,uint16,0.0,0.939,0.0;0.0;0.0;0.0,5539.0;5049.0;4453.0;6316.0,648.4273071289062;807.2214965820312;542.1228637695312;3101.786376953125,data/thumbs/development-set_GC01PS03D0127.tif.jpg,ok,24.109,True,431.10699462890625;345.5429992675781;303.3890075683594;724.2490234375,0.695;0.695;0.695;0.695,2.426
development-set/GC01PS03D0128.jpg,development-set,2146,1472,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,190.3177032470703;204.66305541992188;209.91839599609375;90.77037811279297,data/thumbs/development-set_GC01PS03D0128.jpg.jpg,ok,1.619,True,50.025001525878906;46.43299865722656;46.67300033569336;47.14099884033203,1.652;1.652;1.641;1.403,24.754
development-set/GC01PS03D0128.tif,development-set,2146,1472,4,,uint16,0.0,0.939,0.0;0.0;0.0;0.0,4051.0;3612.0;3287.0;5978.0,864.259521484375;811.5194702148438;658.5033569335938;2557.6005859375,data/thumbs/development-set_GC01PS03D0128.tif.jpg,ok,24.109,True,390.7640075683594;303.2309875488281;264.0989990234375;508.2919921875,0.695;0.695;0.695;0.695,2.605
development-set/GC01PS03D0130.jpg,development-set,2058,1467,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,141.21249389648438;149.21417236328125;138.16921997070312;105.2888412475586,data/thumbs/development-set_GC01PS03D0130.jpg.jpg,ok,2.064,True,64.35600280761719;61.262001037597656;59.59600067138672;52.1870002746582,1.476;1.493;1.496;1.265,6.97
development-set/GC01PS03D0130.tif,development-set,2058,1467,4,,uint16,0.0,0.979,0.0;0.0;0.0;0.0,2707.0;2353.0;1672.0;3935.0,1746.7164306640625;1577.860595703125;1181.9935302734375;3056.32421875,data/thumbs/development-set_GC01PS03D0130.tif.jpg,ok,23.042,True,273.8139953613281;198.68800354003906;134.43499755859375;319.9110107421875,0.745;0.745;0.745;0.745,3.93
development-set/GC01PS03D0131.jpg,development-set,2058,1467,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,174.9438018798828;172.50038146972656;178.50543212890625;99.82441711425781,data/thumbs/development-set_GC01PS03D0131.jpg.jpg,ok,1.912,True,60.45100021362305;55.797000885009766;57.94599914550781;51.90700149536133,1.318;1.296;1.243;1.247,14.96
development-set/GC01PS03D0131.tif,development-set,2058,1467,4,,uint16,0.0,0.979,0.0;0.0;0.0;0.0,9774.0;6897.0;5843.0;9776.0,864.3967895507812;871.941650390625;566.1790161132812;3010.312255859375,data/thumbs/development-set_GC01PS03D0131.tif.jpg,ok,23.042,True,382.84600830078125;266.2510070800781;190.98399353027344;541.1649780273438,0.745;0.745;0.745;0.745,2.771
development-set/GC01PS03D0132.jpg,development-set,2058,1467,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,164.22653198242188;154.99148559570312;159.06668090820312;142.6263885498047,data/thumbs/development-set_GC01PS03D0132.jpg.jpg,ok,2.043,True,59.862998962402344;54.61000061035156;58.18600082397461;52.9739990234375,1.348;1.345;1.264;1.334,7.831
development-set/GC01PS03D0132.tif,development-set,2058,1467,4,,uint16,0.0,0.979,0.0;0.0;0.0;0.0,2842.0;2314.0;1871.0;5016.0,1033.497802734375;1009.4070434570312;673.141845703125;2663.96875,data/thumbs/development-set_GC01PS03D0132.tif.jpg,ok,23.042,True,346.135986328125;224.5800018310547;158.62399291992188;533.1599731445312,0.745;0.745;0.745;0.745,3.143
development-set/GC01PS03D0133.jpg,development-set,1850,1462,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,125.33536529541016;126.86109924316406;131.24668884277344;71.8309326171875,data/thumbs/development-set_GC01PS03D0133.jpg.jpg,ok,1.596,True,56.875;53.79600143432617;54.630001068115234;45.124000549316406,1.405;1.381;1.328;1.369,3.552
development-set/GC01PS03D0133.tif,development-set,1850,1462,4,,uint16,0.0,1.701,0.0;0.0;0.0;0.0,3177.0;2614.0;1984.0;4459.0,1465.546630859375;1161.07275390625;704.4376831054688;2817.488037109375,data/thumbs/development-set_GC01PS03D0133.tif.jpg,ok,20.644,True,383.1730041503906;255.46499633789062;167.49200439453125;477.8699951171875,1.386;1.386;1.386;1.386,3.872
development-set/GC01PS03D0135.jpg,development-set,1850,1462,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,182.70138549804688;175.37998962402344;181.96156311035156;77.60762786865234,data/thumbs/development-set_GC01PS03D0135.jpg.jpg,ok,1.46,True,57.529998779296875;53.77299880981445;52.4370002746582;49.970001220703125,1.443;1.457;1.487;1.488,15.76
development-set/GC01PS03D0135.tif,development-set,1850,1462,4,,uint16,0.0,1.701,0.0;0.0;0.0;0.0,4837.0;4914.0;4800.0;6631.0,709.2703857421875;866.787109375;635.880615234375;3663.434814453125,data/thumbs/development-set_GC01PS03D0135.tif.jpg,ok,20.644,True,363.02301025390625;301.739013671875;251.07200622558594;750.5780029296875,1.386;1.386;1.386;1.386,2.592
development-set/GC01PS03D0137.jpg,development-set,2186,1753,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,40.76655960083008;42.78512191772461;49.53564453125;40.540061950683594,data/thumbs/development-set_GC01PS03D0137.jpg.jpg,ok,0.871,True,42.96699905395508;41.07500076293945;37.90700149536133;43.62699890136719,1.835;1.879;1.814;1.806,2.774
development-set/GC01PS03D0137.tif,development-set,2186,1753,4,,uint16,0.0,2.777,0.0;0.0;0.0;0.0,3937.0;3155.0;2385.0;4777.0,2914.0458984375;2296.832763671875;1594.9703369140625;3499.933837890625,data/thumbs/development-set_GC01PS03D0137.tif.jpg,ok,29.246,True,556.708984375;421.92401123046875;279.4849853515625;679.176025390625,2.394;2.394;2.394;2.394,23.264
development-set/GC01PS03D0138.jpg,development-set,1866,1615,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,132.8124237060547;97.343017578125;101.76217651367188;74.87901306152344,data/thumbs/development-set_GC01PS03D0138.jpg.jpg,ok,1.374,True,52.8489990234375;46.21500015258789;47.36800003051758;49.8650016784668,1.383;1.369;1.234;1.415,4.423
development-set/GC01PS03D0138.tif,development-set,1866,1615,4,,uint16,0.0,4.423,0.0;0.0;0.0;0.0,2378.0;2034.0;1878.0;5062.0,834.3681030273438;887.1408081054688;596.001708984375;3019.4560546875,data/thumbs/development-set_GC01PS03D0138.tif.jpg,ok,23.001,True,357.18701171875;254.90699768066406;181.18099975585938;810.864013671875,4.041;4.041;4.041;4.041,5.432
development-set/GC01PS03D0139.jpg,development-set,1866,1615,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,113.97390747070312;88.04820251464844;94.6855697631836;59.08721923828125,data/thumbs/development-set_GC01PS03D0139.jpg.jpg,ok,1.313,True,51.071998596191406;46.66899871826172;47.77199935913086;47.042999267578125,1.418;1.381;1.281;1.423,4.422
development-set/GC01PS03D0139.tif,development-set,1866,1615,4,,uint16,0.0,4.423,0.0;0.0;0.0;0.0,2626.0;2131.0;1766.0;5000.0,1132.93408203125;1069.6937255859375;690.992919921875;3186.490234375,data/thumbs/development-set_GC01PS03D0139.tif.jpg,ok,23.001,True,402.7720031738281;291.8349914550781;201.447998046875;738.35302734375,4.041;4.041;4.041;4.041,6.421
development-set/GC01PS03D0140.jpg,development-set,1866,1615,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,137.7570037841797;101.5768051147461;104.7884521484375;49.222991943359375,data/thumbs/development-set_GC01PS03D0140.jpg.jpg,ok,1.284,True,49.8849983215332;44.52399826049805;45.21699905395508;48.1609992980957,1.344;1.309;1.309;1.388,4.423
development-set/GC01PS03D0140.tif,development-set,1866,1615,4,,uint16,0.0,4.423,0.0;0.0;0.0;0.0,3045.0;2996.0;1892.0;5346.0,711.4227905273438;828.0740966796875;566.4906005859375;3531.31982421875,data/thumbs/development-set_GC01PS03D0140.tif.jpg,ok,23.001,True,305.02398681640625;238.4040069580078;168.91200256347656;795.9879760742188,4.041;4.041;4.041;4.041,4.779
development-set/GC01PS03D0144.jpg,development-set,1832,1885,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,161.42852783203125;151.9983673095703;168.3640899658203;130.12271118164062,data/thumbs/development-set_GC01PS03D0144.jpg.jpg,ok,2.447,True,57.88999938964844;53.10100173950195;56.04999923706055;50.340999603271484,1.419;1.301;1.245;1.277,5.181
development-set/GC01PS03D0144.tif,development-set,1832,1885,4,,uint16,0.0,1.26,0.0;0.0;0.0;0.0,3953.0;3746.0;3453.0;4928.0,858.8650512695312;827.0118408203125;545.5764770507812;2255.9248046875,data/thumbs/development-set_GC01PS03D0144.tif.jpg,ok,26.358,True,254.99899291992188;172.36399841308594;145.4429931640625;410.2080078125,0.969;0.969;0.969;0.969,3.014
development-set/GC01PS03D0146.jpg,development-set,1832,1885,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,168.65814208984375;170.98406982421875;180.3374786376953;130.9100341796875,data/thumbs/development-set_GC01PS03D0146.jpg.jpg,ok,1.965,True,58.08000183105469;52.222999572753906;52.73899841308594;57.534000396728516,1.424;1.252;1.208;1.361,6.661
